timestamp,crop_type,growth_stage,soil_moisture,air_humidity,temperature,irrigate
2026-07-14 01:00:00,okra,fruiting,67.5,76.4,23.3,0
2026-07-14 02:00:00,okra,vegetative,67.3,95.3,21.0,0
2026-07-14 03:00:00,okra,flowering,63.3,98.0,21.6,0
2026-07-14 04:00:00,okra,flowering,59.6,97.1,19.9,0
2026-07-14 05:00:00,okra,fruiting,55.9,91.9,21.1,0
2026-07-14 06:00:00,okra,vegetative,53.6,83.9,22.4,0
2026-07-14 07:00:00,okra,seedling,55.2,94.6,23.5,1
2026-07-14 08:00:00,okra,flowering,67.3,78.7,25.6,0
2026-07-14 09:00:00,okra,flowering,65.0,81.3,26.0,1
2026-07-14 10:00:00,okra,fruiting,72.1,75.7,28.7,0
2026-07-14 11:00:00,okra,seedling,73.2,72.8,28.6,0
2026-07-14 12:00:00,okra,fruiting,70.8,77.3,31.5,0
2026-07-14 13:00:00,okra,vegetative,66.9,63.2,32.6,0
2026-07-14 14:00:00,okra,fruiting,65.0,66.9,33.6,0
2026-07-14 15:00:00,okra,fruiting,62.0,64.5,33.9,0
2026-07-14 16:00:00,okra,seedling,61.0,60.5,33.1,1
2026-07-14 17:00:00,okra,fruiting,72.9,69.2,34.8,0
2026-07-14 18:00:00,okra,vegetative,75.9,65.5,31.2,0
2026-07-14 19:00:00,okra,flowering,77.5,77.1,29.6,0
2026-07-14 20:00:00,okra,vegetative,76.2,77.8,27.1,0
2026-07-14 21:00:00,okra,seedling,76.8,86.1,25.5,0
2026-07-14 22:00:00,okra,flowering,77.4,96.7,24.7,0
2026-07-14 23:00:00,okra,flowering,74.6,86.0,22.3,0
2026-07-15 00:00:00,okra,seedling,74.4,98.0,22.3,0
2026-07-15 01:00:00,okra,vegetative,71.4,93.3,23.2,0
2026-07-15 02:00:00,okra,seedling,68.4,94.5,20.2,0
2026-07-15 03:00:00,okra,fruiting,65.0,98.0,19.6,0
2026-07-15 04:00:00,okra,fruiting,59.2,87.5,22.0,0
2026-07-15 05:00:00,okra,vegetative,56.8,90.6,20.3,0
2026-07-15 06:00:00,okra,seedling,58.1,83.4,24.4,1
2026-07-15 07:00:00,okra,fruiting,70.1,94.2,23.3,0
2026-07-15 08:00:00,okra,fruiting,68.9,86.0,25.0,1
2026-07-15 09:00:00,okra,vegetative,76.4,91.0,25.4,0
2026-07-15 10:00:00,okra,vegetative,72.6,80.3,31.2,0
2026-07-15 11:00:00,okra,flowering,71.3,62.0,29.1,0
2026-07-15 12:00:00,okra,fruiting,70.8,64.9,31.8,0
2026-07-15 13:00:00,okra,vegetative,71.0,60.9,31.6,0
2026-07-15 14:00:00,okra,vegetative,66.0,60.8,32.2,0
2026-07-15 15:00:00,okra,vegetative,69.6,52.1,35.0,0
2026-07-15 16:00:00,okra,fruiting,66.8,79.7,31.4,1
2026-07-15 17:00:00,okra,fruiting,74.4,70.4,32.2,0
2026-07-15 18:00:00,okra,flowering,74.4,68.6,32.3,0
2026-07-15 19:00:00,okra,flowering,74.8,77.0,30.7,0
2026-07-15 20:00:00,okra,flowering,73.2,68.7,28.4,0
2026-07-15 21:00:00,okra,fruiting,73.3,77.7,26.1,0
2026-07-15 22:00:00,okra,fruiting,72.6,89.1,27.4,0
2026-07-15 23:00:00,okra,seedling,70.2,96.3,22.9,0
2026-07-16 00:00:00,okra,flowering,67.9,98.0,20.8,0
2026-07-16 01:00:00,okra,fruiting,68.0,98.0,19.8,0
2026-07-16 02:00:00,okra,fruiting,67.0,98.0,20.6,0
2026-07-16 03:00:00,okra,vegetative,64.3,98.0,20.7,0
2026-07-16 04:00:00,okra,flowering,64.3,98.0,20.3,1
2026-07-16 05:00:00,okra,fruiting,77.2,98.0,19.5,0
2026-07-16 06:00:00,okra,fruiting,74.6,95.6,23.3,0
2026-07-16 07:00:00,okra,vegetative,76.2,86.8,24.9,0
2026-07-16 08:00:00,okra,vegetative,75.8,84.0,26.2,0
2026-07-16 09:00:00,okra,seedling,75.5,78.5,27.0,0
2026-07-16 10:00:00,okra,flowering,77.3,78.1,28.4,0
2026-07-16 11:00:00,okra,fruiting,75.1,77.3,30.3,0
2026-07-16 12:00:00,okra,vegetative,77.7,74.1,32.5,0
2026-07-16 13:00:00,okra,fruiting,78.2,57.9,34.5,0
2026-07-16 14:00:00,okra,fruiting,76.1,69.5,32.0,0
2026-07-16 15:00:00,okra,flowering,72.6,86.1,31.9,0
2026-07-16 16:00:00,okra,seedling,70.6,60.4,33.7,0
2026-07-16 17:00:00,okra,fruiting,66.1,68.1,32.7,0
2026-07-16 18:00:00,okra,seedling,65.3,70.0,31.0,1
2026-07-16 19:00:00,okra,flowering,75.7,71.4,31.5,1
2026-07-16 20:00:00,okra,flowering,90.0,69.2,26.7,0
2026-07-16 21:00:00,okra,vegetative,87.3,77.5,29.7,0
2026-07-16 22:00:00,okra,flowering,84.6,83.8,27.1,0
2026-07-16 23:00:00,okra,seedling,86.5,90.1,23.1,0
2026-07-17 00:00:00,okra,flowering,85.2,82.9,24.6,0
2026-07-17 01:00:00,okra,fruiting,83.4,87.6,21.3,0
2026-07-17 02:00:00,okra,fruiting,84.2,98.0,20.9,0
2026-07-17 03:00:00,okra,seedling,82.9,94.2,21.2,0
2026-07-17 04:00:00,okra,vegetative,81.2,84.4,20.6,0
2026-07-17 05:00:00,okra,vegetative,78.8,89.6,21.6,0
2026-07-17 06:00:00,okra,fruiting,78.4,94.6,22.2,0
2026-07-17 07:00:00,okra,vegetative,75.8,98.0,23.1,0
2026-07-17 08:00:00,okra,vegetative,74.3,87.2,24.4,0
2026-07-17 09:00:00,okra,flowering,70.9,87.8,27.9,0
2026-07-17 10:00:00,okra,flowering,66.7,78.4,30.4,0
2026-07-17 11:00:00,okra,flowering,65.9,78.4,29.6,0
2026-07-17 12:00:00,okra,seedling,65.0,62.6,32.6,0
2026-07-17 13:00:00,okra,flowering,63.6,70.4,33.7,0
2026-07-17 14:00:00,okra,seedling,63.6,73.4,33.3,0
2026-07-17 15:00:00,okra,flowering,63.7,65.8,30.9,0
2026-07-17 16:00:00,okra,fruiting,60.3,77.0,30.8,0
2026-07-17 17:00:00,okra,fruiting,59.9,65.6,31.8,0
2026-07-17 18:00:00,okra,seedling,59.0,66.3,31.2,0
2026-07-17 19:00:00,okra,fruiting,54.8,72.2,30.4,1
2026-07-17 20:00:00,okra,fruiting,65.8,72.1,27.5,0
2026-07-17 21:00:00,okra,fruiting,66.4,92.3,27.1,0
2026-07-17 22:00:00,okra,fruiting,64.6,81.9,27.2,0
2026-07-17 23:00:00,okra,flowering,62.2,89.5,22.3,0
2026-07-18 00:00:00,okra,fruiting,58.1,76.1,23.7,0
2026-07-18 01:00:00,okra,seedling,55.8,76.4,23.9,0
2026-07-18 02:00:00,okra,seedling,52.4,86.9,21.9,0
2026-07-18 03:00:00,okra,fruiting,51.0,95.3,19.7,0
2026-07-18 04:00:00,okra,vegetative,48.4,92.1,21.6,1
2026-07-18 05:00:00,okra,seedling,59.8,89.6,21.7,0
2026-07-18 06:00:00,okra,flowering,57.3,80.4,22.9,1
2026-07-18 07:00:00,okra,flowering,62.8,89.1,24.3,0
2026-07-18 08:00:00,okra,seedling,63.0,95.0,24.6,0
2026-07-18 09:00:00,okra,fruiting,60.3,98.0,25.3,0
2026-07-18 10:00:00,okra,vegetative,60.1,80.5,26.7,0
2026-07-18 11:00:00,okra,fruiting,55.9,71.7,29.7,1
2026-07-18 12:00:00,okra,vegetative,66.8,64.5,33.1,0
2026-07-18 13:00:00,okra,seedling,67.8,73.1,29.1,0
2026-07-18 14:00:00,okra,vegetative,70.1,58.5,34.4,0
2026-07-18 15:00:00,okra,flowering,67.6,62.1,34.2,0
2026-07-18 16:00:00,okra,vegetative,65.9,61.6,32.8,0
2026-07-18 17:00:00,okra,fruiting,65.2,48.7,33.9,0
2026-07-18 18:00:00,okra,vegetative,61.0,84.2,29.1,1
2026-07-18 19:00:00,okra,vegetative,72.6,73.1,29.8,1
2026-07-18 20:00:00,okra,flowering,81.7,67.8,31.3,0
2026-07-18 21:00:00,okra,vegetative,79.3,85.4,26.8,0
2026-07-18 22:00:00,okra,vegetative,80.5,83.9,25.1,0
2026-07-18 23:00:00,okra,seedling,78.5,76.8,24.5,0
2026-07-19 00:00:00,okra,fruiting,76.7,85.8,24.0,0
2026-07-19 01:00:00,okra,vegetative,74.1,87.7,22.8,0
2026-07-19 02:00:00,okra,seedling,71.7,89.0,20.8,0
2026-07-19 03:00:00,okra,fruiting,70.7,92.1,19.5,0
2026-07-19 04:00:00,okra,flowering,71.5,96.5,21.8,0
2026-07-19 05:00:00,okra,seedling,70.0,98.0,24.2,0
2026-07-19 06:00:00,okra,fruiting,64.6,83.8,22.6,0
2026-07-19 07:00:00,okra,flowering,57.6,85.0,24.6,0
2026-07-19 08:00:00,okra,fruiting,54.5,89.3,25.8,1
2026-07-19 09:00:00,okra,vegetative,64.2,84.7,25.5,0
2026-07-19 10:00:00,okra,vegetative,62.2,92.8,26.9,0
2026-07-19 11:00:00,okra,seedling,62.0,72.7,31.2,0
2026-07-19 12:00:00,okra,flowering,61.1,54.9,32.7,0
2026-07-19 13:00:00,okra,flowering,59.8,70.3,33.5,0
2026-07-19 14:00:00,okra,seedling,57.9,70.1,33.2,1
2026-07-19 15:00:00,okra,flowering,70.6,69.2,31.8,0
2026-07-19 16:00:00,okra,vegetative,68.5,64.4,33.5,0
2026-07-19 17:00:00,okra,seedling,66.1,77.8,31.5,1
2026-07-19 18:00:00,okra,seedling,74.8,69.4,32.4,0
2026-07-19 19:00:00,okra,vegetative,70.7,56.2,30.5,0
2026-07-19 20:00:00,okra,vegetative,71.0,82.2,29.9,0
2026-07-19 21:00:00,okra,flowering,70.3,75.7,26.9,0
2026-07-19 22:00:00,okra,vegetative,66.6,72.0,26.1,0
2026-07-19 23:00:00,okra,flowering,64.8,97.6,23.2,0
2026-07-20 00:00:00,okra,seedling,63.5,92.8,20.7,0
2026-07-20 01:00:00,okra,fruiting,60.7,98.0,21.3,0
2026-07-20 02:00:00,okra,fruiting,58.4,88.6,20.9,0
2026-07-20 03:00:00,okra,vegetative,58.0,81.5,21.9,0
2026-07-20 04:00:00,okra,flowering,58.1,87.1,21.6,0
2026-07-20 05:00:00,okra,fruiting,56.7,86.7,22.5,0
2026-07-20 06:00:00,okra,vegetative,53.6,89.1,22.0,1
2026-07-20 07:00:00,okra,seedling,64.9,88.3,25.4,0
2026-07-20 08:00:00,okra,vegetative,63.2,92.5,24.6,0
2026-07-20 09:00:00,okra,fruiting,59.6,70.3,27.3,1
2026-07-20 10:00:00,okra,seedling,68.8,72.3,30.3,0
2026-07-20 11:00:00,okra,seedling,63.3,84.5,30.3,1
2026-07-20 12:00:00,okra,seedling,72.1,66.1,32.1,0
2026-07-20 13:00:00,okra,fruiting,69.0,67.3,31.6,0
2026-07-20 14:00:00,okra,vegetative,67.3,75.6,32.2,0
2026-07-20 15:00:00,okra,seedling,67.3,75.8,31.6,0
2026-07-20 16:00:00,okra,vegetative,63.6,54.2,34.3,0
2026-07-20 17:00:00,okra,flowering,60.0,73.4,32.7,1
2026-07-20 18:00:00,okra,flowering,72.1,62.9,30.6,1
2026-07-20 19:00:00,okra,seedling,80.8,69.0,30.5,0
2026-07-20 20:00:00,okra,seedling,79.4,75.0,28.0,0
2026-07-20 21:00:00,okra,fruiting,76.3,87.1,27.9,0
2026-07-20 22:00:00,okra,seedling,73.4,62.8,27.2,0
2026-07-20 23:00:00,okra,flowering,73.0,83.1,24.5,0
2026-07-21 00:00:00,okra,fruiting,70.6,92.9,20.5,0
2026-07-21 01:00:00,okra,vegetative,69.4,95.8,22.6,0
2026-07-21 02:00:00,okra,fruiting,67.9,88.7,19.7,0
2026-07-21 03:00:00,okra,seedling,63.7,91.7,22.5,0
2026-07-21 04:00:00,okra,vegetative,61.7,92.7,19.0,0
2026-07-21 05:00:00,okra,flowering,61.4,95.8,22.3,0
2026-07-21 06:00:00,okra,seedling,60.8,83.2,25.1,0
2026-07-21 07:00:00,okra,seedling,57.2,77.4,25.9,0
2026-07-21 08:00:00,okra,fruiting,55.5,74.9,25.4,0
2026-07-21 09:00:00,okra,seedling,52.8,84.9,26.4,0
2026-07-21 10:00:00,okra,seedling,49.5,78.9,27.8,1
2026-07-21 11:00:00,okra,vegetative,60.2,72.5,31.5,0
2026-07-21 12:00:00,okra,vegetative,59.8,70.2,32.4,0
2026-07-21 13:00:00,okra,fruiting,57.3,74.3,32.7,0
2026-07-21 14:00:00,okra,flowering,49.2,65.4,33.5,1
2026-07-21 15:00:00,okra,fruiting,57.0,63.4,32.2,1
2026-07-21 16:00:00,okra,seedling,66.7,75.7,32.6,0
2026-07-21 17:00:00,okra,vegetative,62.3,64.5,35.5,0
2026-07-21 18:00:00,okra,fruiting,59.7,63.5,29.9,0
2026-07-21 19:00:00,okra,vegetative,56.4,85.8,26.7,0
2026-07-21 20:00:00,okra,fruiting,55.4,74.5,30.3,0
2026-07-21 21:00:00,okra,fruiting,53.9,79.4,26.7,1
2026-07-21 22:00:00,okra,vegetative,62.1,77.6,24.6,0
2026-07-21 23:00:00,okra,flowering,60.0,81.8,22.7,0
2026-07-22 00:00:00,okra,vegetative,59.8,98.0,20.7,0
2026-07-22 01:00:00,okra,vegetative,58.1,72.6,22.7,0
2026-07-01 06:00:00,tomato,vegetative,56.1,95.2,22.8,0
2026-07-01 07:00:00,tomato,flowering,53.6,82.1,23.2,1
2026-07-01 08:00:00,tomato,fruiting,70.0,82.8,26.6,0
2026-07-01 09:00:00,tomato,vegetative,66.7,82.8,26.9,0
2026-07-01 10:00:00,tomato,seedling,66.5,82.0,28.1,0
2026-07-01 11:00:00,tomato,vegetative,61.9,84.7,28.9,0
2026-07-01 12:00:00,tomato,vegetative,60.1,71.5,32.5,0
2026-07-01 13:00:00,tomato,seedling,62.4,53.8,33.1,1
2026-07-01 14:00:00,tomato,vegetative,76.9,77.1,32.3,0
2026-07-01 15:00:00,tomato,flowering,75.9,56.8,35.2,0
2026-07-01 16:00:00,tomato,flowering,76.0,66.6,32.4,0
2026-07-01 17:00:00,tomato,seedling,75.8,70.4,31.8,0
2026-07-01 18:00:00,tomato,vegetative,73.1,67.4,28.7,0
2026-07-01 19:00:00,tomato,vegetative,74.6,72.3,30.3,0
2026-07-01 20:00:00,tomato,seedling,70.1,69.9,28.6,0
2026-07-01 21:00:00,tomato,fruiting,72.2,80.6,28.3,0
2026-07-01 22:00:00,tomato,vegetative,68.7,90.3,23.8,0
2026-07-01 23:00:00,tomato,vegetative,67.0,89.1,23.9,0
2026-07-02 00:00:00,tomato,seedling,65.4,98.0,21.1,0
2026-07-02 01:00:00,tomato,fruiting,64.6,94.5,21.5,0
2026-07-02 02:00:00,tomato,fruiting,65.4,86.6,21.9,0
2026-07-02 03:00:00,tomato,vegetative,62.2,94.2,21.3,1
2026-07-02 04:00:00,tomato,vegetative,74.1,90.1,18.3,0
2026-07-02 05:00:00,tomato,vegetative,74.3,94.7,20.3,0
2026-07-02 06:00:00,tomato,flowering,71.0,91.3,22.2,0
2026-07-02 07:00:00,tomato,vegetative,66.5,94.9,22.3,0
2026-07-02 08:00:00,tomato,flowering,67.6,84.0,26.3,0
2026-07-02 09:00:00,tomato,seedling,66.5,84.1,26.2,1
2026-07-02 10:00:00,tomato,vegetative,75.7,73.3,29.8,0
2026-07-02 11:00:00,tomato,vegetative,77.6,91.8,26.3,0
2026-07-02 12:00:00,tomato,fruiting,75.4,65.0,32.8,0
2026-07-02 13:00:00,tomato,seedling,74.6,69.6,31.4,0
2026-07-02 14:00:00,tomato,fruiting,71.6,64.0,33.0,0
2026-07-02 15:00:00,tomato,vegetative,68.9,65.1,33.0,0
2026-07-02 16:00:00,tomato,flowering,72.5,72.6,32.0,0
2026-07-02 17:00:00,tomato,fruiting,67.6,77.5,31.5,1
2026-07-02 18:00:00,tomato,seedling,74.2,55.5,31.9,0
2026-07-02 19:00:00,tomato,vegetative,75.3,75.0,30.6,0
2026-07-02 20:00:00,tomato,seedling,75.1,66.8,29.2,0
2026-07-02 21:00:00,tomato,seedling,70.6,70.2,27.2,0
2026-07-02 22:00:00,tomato,fruiting,69.2,80.3,24.4,0
2026-07-02 23:00:00,tomato,vegetative,69.1,74.2,25.2,0
2026-07-03 00:00:00,tomato,flowering,67.4,90.8,21.8,0
2026-07-03 01:00:00,tomato,vegetative,61.9,93.6,22.3,1
2026-07-03 02:00:00,tomato,fruiting,73.9,98.0,22.3,0
2026-07-03 03:00:00,tomato,fruiting,72.8,91.8,19.2,0
2026-07-03 04:00:00,tomato,vegetative,70.3,92.2,21.8,0
2026-07-03 05:00:00,tomato,vegetative,69.0,86.7,21.4,0
2026-07-03 06:00:00,tomato,flowering,72.7,96.8,23.2,0
2026-07-03 07:00:00,tomato,vegetative,71.9,98.0,22.9,1
2026-07-03 08:00:00,tomato,fruiting,85.2,84.2,27.0,0
2026-07-03 09:00:00,tomato,vegetative,83.6,81.7,25.1,0
2026-07-03 10:00:00,tomato,flowering,81.6,73.2,30.0,0
2026-07-03 11:00:00,tomato,fruiting,78.1,71.1,30.0,0
2026-07-03 12:00:00,tomato,fruiting,77.6,59.4,33.3,0
2026-07-03 13:00:00,tomato,flowering,78.6,68.3,31.2,0
2026-07-03 14:00:00,tomato,flowering,78.9,75.2,32.4,0
2026-07-03 15:00:00,tomato,vegetative,80.3,53.5,35.1,0
2026-07-03 16:00:00,tomato,fruiting,79.8,44.4,32.4,0
2026-07-03 17:00:00,tomato,fruiting,77.6,66.8,31.3,0
2026-07-03 18:00:00,tomato,flowering,72.4,59.7,30.8,0
2026-07-03 19:00:00,tomato,flowering,72.7,90.7,29.7,1
2026-07-03 20:00:00,tomato,seedling,87.6,73.6,28.2,0
2026-07-03 21:00:00,tomato,fruiting,79.9,81.4,26.4,0
2026-07-03 22:00:00,tomato,seedling,76.2,86.8,26.0,0
2026-07-03 23:00:00,tomato,vegetative,78.3,98.0,23.7,0
2026-07-04 00:00:00,tomato,flowering,77.8,96.5,22.2,0
2026-07-04 01:00:00,tomato,vegetative,78.2,79.2,22.7,0
2026-07-04 02:00:00,tomato,fruiting,75.2,86.0,21.9,0
2026-07-04 03:00:00,tomato,fruiting,77.8,98.0,20.5,0
2026-07-04 04:00:00,tomato,fruiting,76.6,98.0,20.2,0
2026-07-04 05:00:00,tomato,flowering,73.8,94.3,20.3,0
2026-07-04 06:00:00,tomato,flowering,74.3,93.6,23.2,0
2026-07-04 07:00:00,tomato,flowering,70.7,89.0,24.4,0
2026-07-04 08:00:00,tomato,fruiting,71.7,64.9,28.0,0
2026-07-04 09:00:00,tomato,fruiting,68.5,79.7,26.5,0
2026-07-04 10:00:00,tomato,seedling,65.8,77.5,26.9,0
2026-07-04 11:00:00,tomato,vegetative,64.3,76.3,29.0,1
2026-07-04 12:00:00,tomato,vegetative,68.4,64.3,29.8,0
2026-07-04 13:00:00,tomato,flowering,65.0,70.6,32.1,1
2026-07-04 14:00:00,tomato,vegetative,74.5,61.3,30.2,0
2026-07-04 15:00:00,tomato,vegetative,68.8,73.8,33.2,0
2026-07-04 16:00:00,tomato,flowering,69.9,70.0,32.4,1
2026-07-04 17:00:00,tomato,fruiting,77.2,64.3,30.3,1
2026-07-04 18:00:00,tomato,flowering,90.0,72.9,30.1,0
2026-07-04 19:00:00,tomato,fruiting,87.6,73.1,30.4,0
2026-07-04 20:00:00,tomato,vegetative,85.6,77.5,29.5,0
2026-07-04 21:00:00,tomato,fruiting,83.8,77.0,27.7,0
2026-07-04 22:00:00,tomato,fruiting,82.7,80.3,23.6,0
2026-07-04 23:00:00,tomato,fruiting,80.8,85.7,26.9,0
2026-07-05 00:00:00,tomato,seedling,75.2,91.8,23.8,0
2026-07-05 01:00:00,tomato,flowering,73.0,85.1,22.4,0
2026-07-05 02:00:00,tomato,vegetative,73.6,92.8,20.5,0
2026-07-05 03:00:00,tomato,vegetative,75.8,79.5,22.1,0
2026-07-05 04:00:00,tomato,vegetative,77.6,98.0,21.4,0
2026-07-05 05:00:00,tomato,seedling,75.9,92.6,21.8,0
2026-07-05 06:00:00,tomato,fruiting,74.0,74.7,24.6,1
2026-07-05 07:00:00,tomato,seedling,80.9,81.9,24.9,0
2026-07-05 08:00:00,tomato,vegetative,79.7,97.3,24.3,0
2026-07-05 09:00:00,tomato,flowering,81.7,74.1,28.9,0
2026-07-05 10:00:00,tomato,flowering,80.6,80.6,29.3,0
2026-07-05 11:00:00,tomato,seedling,76.3,70.7,29.6,0
2026-07-05 12:00:00,tomato,fruiting,73.3,63.0,30.8,0
2026-07-05 13:00:00,tomato,seedling,75.0,78.2,31.7,0
2026-07-05 14:00:00,tomato,fruiting,73.6,59.5,34.7,1
2026-07-05 15:00:00,tomato,vegetative,88.4,63.8,33.8,0
2026-07-05 16:00:00,tomato,vegetative,89.7,67.3,32.3,0
2026-07-05 17:00:00,tomato,vegetative,84.7,67.2,33.8,1
2026-07-05 18:00:00,tomato,seedling,90.0,57.9,33.2,0
2026-07-05 19:00:00,tomato,flowering,90.0,73.0,31.4,0
2026-07-05 20:00:00,tomato,flowering,88.3,68.8,28.3,0
2026-07-05 21:00:00,tomato,seedling,90.0,90.5,26.2,0
2026-07-05 22:00:00,tomato,fruiting,86.0,76.6,26.2,0
2026-07-05 23:00:00,tomato,fruiting,84.0,84.3,24.8,0
2026-07-06 00:00:00,tomato,flowering,84.2,85.5,22.5,0
2026-07-06 01:00:00,tomato,vegetative,84.7,96.9,22.2,0
2026-07-06 02:00:00,tomato,flowering,86.1,93.0,20.6,0
2026-07-06 03:00:00,tomato,vegetative,82.4,89.4,22.3,0
2026-07-06 04:00:00,tomato,flowering,83.2,90.8,19.3,0
2026-07-06 05:00:00,tomato,flowering,80.1,88.7,21.7,0
2026-07-06 06:00:00,tomato,seedling,77.9,80.3,23.0,0
2026-07-06 07:00:00,tomato,flowering,74.2,82.9,25.1,0
2026-07-06 08:00:00,tomato,flowering,74.7,84.0,26.2,0
2026-07-06 09:00:00,tomato,fruiting,72.4,80.6,27.9,0
2026-07-06 10:00:00,tomato,seedling,73.8,91.5,29.0,0
2026-07-06 11:00:00,tomato,flowering,72.3,66.7,31.3,0
2026-07-06 12:00:00,tomato,seedling,73.3,63.4,32.0,0
2026-07-06 13:00:00,tomato,flowering,71.8,64.1,30.2,0
2026-07-06 14:00:00,tomato,flowering,72.1,54.4,33.1,0
2026-07-06 15:00:00,tomato,flowering,70.2,64.5,31.4,0
2026-07-06 16:00:00,tomato,flowering,70.9,53.9,31.8,1
2026-07-06 17:00:00,tomato,seedling,84.6,61.8,30.1,0
2026-07-06 18:00:00,tomato,flowering,79.9,76.7,29.6,0
2026-07-06 19:00:00,tomato,fruiting,76.5,62.0,30.4,0
2026-07-06 20:00:00,tomato,fruiting,74.0,74.5,31.5,0
2026-07-06 21:00:00,tomato,vegetative,75.3,78.6,26.3,0
2026-07-06 22:00:00,tomato,vegetative,74.8,87.1,24.5,0
2026-07-06 23:00:00,tomato,flowering,69.1,98.0,22.4,1
2026-07-07 00:00:00,tomato,fruiting,76.9,98.0,22.4,0
2026-07-07 01:00:00,tomato,fruiting,77.5,97.8,20.5,0
2026-07-07 02:00:00,tomato,flowering,73.8,91.2,21.2,0
2026-07-07 03:00:00,tomato,seedling,73.3,95.5,22.1,0
2026-07-07 04:00:00,tomato,vegetative,70.0,92.8,21.3,0
2026-07-07 05:00:00,tomato,vegetative,71.0,84.8,21.0,0
2026-07-07 06:00:00,tomato,fruiting,68.3,98.0,22.4,0
2026-07-07 07:00:00,tomato,vegetative,67.6,87.7,22.2,0
2026-07-07 08:00:00,tomato,vegetative,67.7,86.7,25.2,0
2026-07-07 09:00:00,tomato,vegetative,69.0,83.4,29.0,1
2026-07-07 10:00:00,tomato,fruiting,79.6,82.0,30.1,0
2026-07-07 11:00:00,tomato,seedling,80.0,69.1,28.9,0
2026-07-07 12:00:00,tomato,fruiting,80.5,64.9,31.8,0
2026-07-07 13:00:00,tomato,fruiting,77.0,54.8,31.7,0
2026-07-07 14:00:00,tomato,flowering,76.1,69.7,30.2,0
2026-07-07 15:00:00,tomato,seedling,75.4,59.9,30.7,0
2026-07-07 16:00:00,tomato,vegetative,71.7,70.7,32.3,1
2026-07-07 17:00:00,tomato,vegetative,89.7,65.5,32.6,0
2026-07-07 18:00:00,tomato,vegetative,89.9,77.0,31.0,0
2026-07-07 19:00:00,tomato,fruiting,88.5,75.8,30.3,0
2026-07-07 20:00:00,tomato,fruiting,84.3,76.8,28.4,0
2026-07-07 21:00:00,tomato,vegetative,81.1,62.3,27.8,0
2026-07-07 22:00:00,tomato,flowering,79.0,73.3,25.4,0
2026-07-07 23:00:00,tomato,flowering,80.0,81.0,26.7,0
2026-07-08 00:00:00,tomato,fruiting,80.1,96.9,22.7,0
2026-07-08 01:00:00,tomato,seedling,81.1,92.0,21.1,0
2026-07-08 02:00:00,tomato,seedling,78.1,94.4,19.4,0
2026-07-08 03:00:00,tomato,flowering,78.0,93.6,22.1,0
2026-07-08 04:00:00,tomato,seedling,72.4,88.2,21.2,0
2026-07-08 05:00:00,tomato,fruiting,69.1,85.1,22.8,0
2026-07-08 06:00:00,tomato,vegetative,65.3,98.0,23.4,1
2026-07-08 07:00:00,tomato,flowering,79.7,88.1,24.5,0
2026-07-08 08:00:00,tomato,vegetative,79.8,86.8,23.4,0
2026-07-08 09:00:00,tomato,vegetative,76.5,90.2,27.8,0
2026-07-08 10:00:00,tomato,seedling,76.2,86.4,28.3,0
2026-07-08 11:00:00,tomato,seedling,72.1,86.4,27.8,0
2026-07-08 12:00:00,tomato,vegetative,71.2,55.3,32.2,0
2026-07-08 13:00:00,tomato,vegetative,67.2,65.5,30.2,0
2026-07-08 14:00:00,tomato,flowering,64.4,72.7,31.6,1
2026-07-08 15:00:00,tomato,flowering,73.7,57.2,34.1,0
2026-07-08 16:00:00,tomato,seedling,71.5,69.3,32.6,0
2026-07-08 17:00:00,tomato,vegetative,67.2,56.5,33.0,1
2026-07-08 18:00:00,tomato,flowering,74.8,60.8,34.1,0
2026-07-08 19:00:00,tomato,vegetative,74.5,78.1,30.6,1
2026-07-08 20:00:00,tomato,vegetative,82.6,82.9,28.4,0
2026-07-08 21:00:00,tomato,seedling,81.9,84.5,25.1,0
2026-07-08 22:00:00,tomato,seedling,79.6,79.9,25.2,0
2026-07-08 23:00:00,tomato,vegetative,78.2,91.2,22.7,0
2026-07-09 00:00:00,tomato,seedling,79.0,78.0,26.5,0
2026-07-09 01:00:00,tomato,vegetative,76.8,98.0,17.8,0
2026-07-09 02:00:00,tomato,seedling,73.4,94.8,22.0,0
2026-07-09 03:00:00,tomato,flowering,70.8,98.0,21.8,0
2026-07-09 04:00:00,tomato,fruiting,70.1,98.0,19.0,0
2026-07-09 05:00:00,tomato,seedling,69.2,98.0,21.2,0
2026-07-09 06:00:00,tomato,fruiting,66.0,88.5,23.2,0
2026-07-09 07:00:00,tomato,flowering,61.5,85.4,24.3,1
2026-07-09 08:00:00,tomato,vegetative,68.5,86.4,25.6,1
2026-07-09 09:00:00,tomato,vegetative,77.4,74.8,27.5,0
2026-07-09 10:00:00,tomato,vegetative,76.0,73.0,29.2,0
2026-07-09 11:00:00,tomato,flowering,73.6,64.6,31.2,0
2026-07-09 12:00:00,tomato,flowering,75.3,69.3,32.1,0
2026-07-09 13:00:00,tomato,seedling,74.9,65.2,31.1,0
2026-07-09 14:00:00,tomato,flowering,73.3,60.2,35.5,0
2026-07-09 15:00:00,tomato,seedling,73.1,66.1,33.0,0
2026-07-09 16:00:00,tomato,seedling,71.3,74.9,32.6,0
2026-07-09 17:00:00,tomato,vegetative,67.6,62.9,34.8,0
2026-07-09 18:00:00,tomato,fruiting,62.4,85.4,30.2,1
